Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,167.000000,167.869995,166.009995,167.190002,141.637695,2934300
2017-01-04,167.770004,169.869995,167.360001,169.259995,143.391296,3381400
2017-01-05,169.250000,169.389999,167.259995,168.699997,142.916901,2682300
2017-01-06,168.690002,169.919998,167.520004,169.529999,143.620056,2945500
2017-01-09,169.470001,169.800003,167.619995,167.649994,142.027374,3189900
2017-01-10,167.979996,168.089996,165.339996,165.520004,140.222916,4118700
2017-01-11,166.050003,167.759995,165.600006,167.750000,142.112076,3599500
2017-01-12,167.770004,168.009995,165.559998,167.949997,142.281540,2927500
2017-01-13,167.970001,168.479996,166.880005,167.339996,141.764709,2875400
2017-01-17,166.690002,168.179993,166.119995,167.889999,142.230682,3315700
2017-01-18,167.449997,168.589996,166.690002,166.800003,141.307281,4007800
2017-01-19,166.960007,167.449997,165.800003,166.809998,141.315765,6963400
2017-01-20,167.809998,170.639999,166.000000,170.550003,144.484146,12690000
2017-01-23,170.080002,171.250000,170.009995,171.029999,144.890808,5478200
2017-01-24,171.360001,176.000000,171.160004,175.899994,149.016495,6952400
2017-01-25,176.259995,179.250000,176.130005,178.289993,151.041199,5922500
2017-01-26,178.059998,178.880005,177.509995,178.660004,151.354675,3063900
2017-01-27,178.470001,179.199997,177.300003,177.300003,150.202530,3482300
2017-01-30,176.979996,177.070007,174.580002,175.800003,148.931778,4094800
2017-01-31,175.050003,175.580002,173.610001,174.520004,147.847412,4139000
2017-02-01,175.000000,175.699997,172.889999,174.289993,147.652542,2795700
2017-02-02,174.229996,174.970001,173.550003,174.580002,147.898239,2620500
2017-02-03,175.000000,176.339996,174.889999,175.820007,148.948700,3309300
2017-02-06,175.309998,175.979996,174.380005,175.860001,148.982620,2650800
2017-02-07,176.000000,178.619995,175.899994,178.460007,151.185242,3873500
2017-02-08,177.500000,177.500000,175.880005,176.169998,150.425308,2913100
2017-02-09,176.169998,177.800003,175.910004,177.210007,151.313324,3090700
2017-02-10,177.369995,178.869995,176.759995,178.679993,152.568481,2930700
2017-02-13,179.240005,179.899994,178.839996,179.360001,153.149109,3093400
2017-02-14,178.570007,180.130005,178.350006,180.130005,153.806625,2776500
2017-02-15,180.199997,181.919998,179.809998,181.679993,155.130066,2914300
2017-02-16,181.449997,182.789993,180.869995,181.429993,154.916595,3251500
2017-02-17,181.250000,181.570007,180.000000,180.669998,154.267685,3552500
2017-02-21,180.600006,180.789993,179.119995,180.259995,153.917618,4480300
2017-02-22,180.089996,181.339996,180.089996,181.149994,154.677536,3020500
2017-02-23,182.000000,182.500000,180.919998,181.649994,155.104477,2282500
2017-02-24,180.210007,181.490005,179.889999,181.350006,154.848312,3300100
2017-02-27,181.190002,181.250000,179.279999,179.399994,153.183289,3691300
2017-02-28,179.380005,180.630005,179.350006,179.820007,153.541916,3273400
2017-03-01,180.479996,182.550003,180.029999,181.949997,155.360657,3005600
2017-03-02,181.880005,181.880005,180.429993,180.529999,154.148148,2918200
2017-03-03,180.529999,181.320007,179.759995,180.050003,153.738312,1822000
2017-03-06,179.720001,180.990005,179.570007,180.470001,154.096924,3204400
2017-03-07,180.710007,181.289993,180.199997,180.380005,154.020081,2980500
2017-03-08,180.750000,180.949997,179.300003,179.449997,153.225952,3557400
2017-03-09,179.149994,179.250000,175.880005,177.179993,151.287689,5444100
2017-03-10,178.210007,179.490005,177.419998,177.830002,151.842728,3100300
2017-03-13,177.850006,178.059998,176.419998,176.460007,150.672913,3482200
2017-03-14,176.179993,176.820007,175.210007,175.720001,150.041077,3147500
2017-03-15,175.710007,176.279999,174.750000,175.809998,150.117935,3815500
2017-03-16,178.460007,179.000000,176.820007,177.240005,151.338928,4311800
2017-03-17,176.289993,176.789993,175.649994,175.649994,149.981293,5921000
2017-03-20,175.649994,176.179993,175.139999,175.699997,150.024002,2476100
2017-03-21,176.009995,176.229996,173.839996,173.880005,148.469955,3927700
2017-03-22,174.039993,175.059998,172.800003,174.779999,149.238434,3450500
2017-03-23,174.429993,175.669998,173.559998,174.820007,149.272583,3740000
2017-03-24,175.119995,175.500000,173.389999,173.830002,148.427261,3221700
2017-03-27,172.690002,174.160004,172.089996,173.770004,148.376022,3259000
2017-03-28,173.940002,175.000000,173.000000,174.509995,149.007889,3523900
2017-03-29,174.300003,174.490005,173.460007,173.940002,148.521210,3085600
2017-03-30,173.860001,174.589996,173.690002,173.860001,148.452881,3168300
2017-03-31,173.979996,174.949997,173.690002,174.139999,148.691956,2913700
2017-04-03,173.820007,174.869995,173.380005,174.500000,148.999359,4286500
2017-04-04,173.520004,174.960007,173.259995,174.520004,149.016434,3108900
2017-04-05,174.699997,176.330002,172.809998,172.880005,147.616074,6238900
2017-04-06,173.470001,173.470001,172.250000,172.449997,147.248932,3435400
2017-04-07,172.080002,172.929993,171.279999,172.139999,146.984238,3588300
2017-04-10,172.529999,172.559998,171.000000,171.199997,146.181580,3789900
2017-04-11,170.649994,171.229996,168.979996,170.580002,145.652191,4891900
2017-04-12,171.039993,171.199997,170.020004,170.660004,145.720505,3276900
2017-04-13,169.919998,171.360001,169.529999,169.529999,144.755646,3205500
2017-04-17,169.750000,171.300003,169.619995,171.100006,146.096222,3720200
2017-04-18,170.789993,171.690002,169.830002,170.050003,145.199677,6345500
2017-04-19,161.759995,162.639999,159.600006,161.690002,138.061325,19284300
2017-04-20,161.320007,162.399994,160.500000,162.300003,138.582199,6486800
2017-04-21,162.050003,162.110001,160.380005,160.380005,136.942780,5607800
2017-04-24,161.289993,161.570007,160.419998,160.750000,137.258713,5320600
2017-04-25,161.779999,162.039993,160.380005,160.389999,136.951340,4860400
2017-04-26,160.529999,161.100006,159.889999,160.059998,136.669525,4327800
2017-04-27,160.289993,160.479996,159.630005,160.320007,136.891556,4122600
2017-04-28,160.500000,160.589996,159.699997,160.289993,136.865936,4154100
2017-05-01,160.050003,160.419998,158.699997,158.839996,135.627823,4935300
2017-05-02,159.440002,159.490005,158.639999,159.100006,135.849838,3208200
2017-05-03,158.740005,159.449997,158.520004,158.630005,135.448532,3993300
2017-05-04,158.889999,159.139999,158.360001,159.050003,135.807144,4280600
2017-05-05,153.520004,155.779999,153.000000,155.050003,132.391693,12521300
2017-05-08,152.800003,153.470001,152.199997,153.029999,131.943298,7492000
2017-05-09,152.600006,153.100006,151.559998,152.110001,131.150101,6853000
2017-05-10,151.649994,152.369995,151.130005,151.250000,130.408630,4999900
2017-05-11,151.050003,151.149994,149.789993,150.649994,129.891296,5627900
2017-05-12,150.300003,151.259995,150.000000,150.369995,129.649857,3715300
2017-05-15,150.619995,151.830002,150.449997,151.509995,130.632797,4245500
2017-05-16,151.660004,153.990005,151.660004,153.679993,132.503754,5513700
2017-05-17,153.300003,154.139999,150.889999,150.929993,130.132706,5191500
2017-05-18,150.860001,151.330002,150.110001,150.779999,130.003387,3274200
2017-05-19,151.009995,152.460007,150.889999,151.979996,131.038055,5643000
2017-05-22,152.100006,152.839996,151.600006,152.639999,131.607071,3302100
2017-05-23,152.570007,153.679993,151.919998,152.029999,131.081116,2564500
2017-05-24,152.210007,152.759995,151.229996,152.509995,131.495010,3732400
2017-05-25,153.250000,153.729996,152.949997,153.199997,132.089920,2582700
2017-05-26,152.850006,153.000000,152.059998,152.490005,131.477737,2443300
2017-05-30,151.949997,152.669998,151.589996,151.729996,130.822464,3666000
2017-05-31,152.029999,152.800003,151.649994,152.630005,131.598480,3543400
2017-06-01,152.800003,152.869995,151.630005,152.669998,131.632950,2918100
2017-06-02,153.070007,153.199997,151.800003,152.050003,131.098358,3585700
2017-06-05,151.820007,152.929993,151.679993,152.410004,131.408783,3975100
2017-06-06,152.000000,152.889999,152.000000,152.369995,131.374283,3797200
2017-06-07,153.050003,154.199997,150.800003,150.979996,130.175797,4865700
2017-06-08,151.000000,152.820007,150.919998,152.100006,131.141479,3709000
2017-06-09,152.000000,154.259995,151.880005,154.100006,132.865906,4361500
2017-06-12,154.190002,157.199997,154.020004,155.179993,133.797089,6471500
2017-06-13,155.440002,155.479996,154.149994,154.250000,132.995209,3523500
2017-06-14,153.970001,154.940002,152.940002,153.809998,132.615845,3049100
2017-06-15,153.289993,154.690002,153.289993,154.220001,132.969376,4654300
2017-06-16,154.229996,155.419998,152.970001,155.380005,133.969528,6742000
2017-06-19,155.509995,155.860001,154.539993,154.839996,133.503922,4629500
2017-06-20,154.479996,155.389999,154.250000,154.949997,133.598785,4481700
2017-06-21,155.789993,155.789993,153.389999,153.789993,132.598602,3959700
2017-06-22,154.550003,154.990005,153.690002,154.399994,133.124542,2376500
2017-06-23,154.339996,154.679993,153.800003,154.110001,132.874542,3282200
2017-06-26,154.710007,155.750000,154.630005,155.229996,133.840179,2153500
2017-06-27,155.000000,155.339996,154.500000,154.750000,133.426346,2386500
2017-06-28,155.149994,155.550003,154.779999,155.320007,133.917801,2221000
2017-06-29,155.350006,155.740005,153.619995,154.130005,132.891800,3262200
2017-06-30,154.279999,154.500000,153.139999,153.830002,132.633102,3571500
2017-07-03,153.580002,156.029999,153.520004,155.580002,134.141953,2822500
2017-07-05,155.770004,155.889999,153.630005,153.669998,132.495132,3564400
2017-07-06,153.360001,153.830002,152.229996,152.360001,131.365677,2757500
2017-07-07,152.619995,153.490005,152.139999,152.940002,131.865738,2460100
2017-07-10,152.910004,153.889999,152.630005,153.419998,132.279587,3206200
2017-07-11,153.259995,153.649994,152.050003,153.190002,132.081284,3447500
